site,c_s,a,g,b0,i_max,t_ice,sm,ro,et,sum
Sweden,420,2,0.5,0.6,40,3,-0.27683224419523267,0.08080041498234851,0.8633630925279188,0.6673312633150346
Sweden,420,2,0.5,0.6,200,-3,-0.30218045940107735,0.0796261103446762,0.8618028828085597,0.6392485337521585
Sweden,420,2,0.5,0.6,200,0,-0.2747646622264926,0.07692525286065456,0.8623805610894163,0.6645411517235782
Sweden,420,2,0.5,0.6,200,3,-0.27683978102710605,0.08076404108473893,0.8633655009892678,0.6672897610469006
Sweden,420,2,0.5,0.8,20,-3,-0.3115588329353027,0.0611031318230389,0.8522013711132099,0.6017456700009461
Sweden,420,2,0.5,0.8,20,0,-0.28678808200744993,0.05797368533644618,0.8531370813649155,0.6243226846939117
Sweden,420,2,0.5,0.8,20,3,-0.2889577829700482,0.06582616251298559,0.8545614087240597,0.6314297882669971
Sweden,420,2,0.5,0.8,40,-3,-0.30923526315680716,0.061119498354545984,0.8527988260153916,0.6046830612131304
Sweden,420,2,0.5,0.8,40,0,-0.28313441042294096,0.05755447620874316,0.8535863483291074,0.6280064141149095
Sweden,420,2,0.5,0.8,40,3,-0.2858108594987777,0.06476628875997283,0.8549038754270404,0.6338593046882355
Sweden,420,2,0.5,0.8,200,-3,-0.3092389768136853,0.061069982584336366,0.8528016757359214,0.6046326815065725
Sweden,420,2,0.5,0.8,200,0,-0.2831393089524246,0.05750523602084447,0.8535891548125882,0.6279550818810081
Sweden,420,2,0.5,0.8,200,3,-0.28581902029115314,0.06471739574849683,0.8549069477540553,0.6338053232113989
Sweden,420,2,0.8,0.4,20,-3,-0.3060894059141805,0.0875981090964385,0.8624375775391945,0.6439462807214524
Sweden,420,2,0.8,0.4,20,0,-0.27617327759381627,0.08581088341922692,0.8632857140994723,0.672923319924883
Sweden,420,2,0.8,0.4,20,3,-0.2748633857684653,0.08796179187872348,0.8645647890397076,0.6776631951499658
Sweden,420,2,0.8,0.4,40,-3,-0.3005825919509978,0.09319581982996192,0.8628487328611679,0.6554619607401321
Sweden,420,2,0.8,0.4,40,0,-0.26956084076236475,0.09122144747859894,0.8634893224768482,0.6851499291930824
Sweden,420,2,0.8,0.4,40,3,-0.26564122665063494,0.09266555961077237,0.8645142081838981,0.6915385411440356
Sweden,420,2,0.8,0.4,200,-3,-0.3005814785948974,0.0931712331607209,0.8628518073061785,0.655441561872002
Sweden,420,2,0.8,0.4,200,0,-0.26956035781014515,0.09119675798710898,0.8634922670748871,0.685128667251851
Sweden,420,2,0.8,0.4,200,3,-0.2656431050057553,0.0926403606509328,0.8645171647336705,0.6915144203788479
Sweden,420,2,0.8,0.6,20,-3,-0.3212244227200413,0.07763140001472092,0.8510911552190735,0.6074981325137532
Sweden,420,2,0.8,0.6,20,0,-0.29383662021212154,0.07588702900651452,0.8521869052850926,0.6342373140794855
Sweden,420,2,0.8,0.6,20,3,-0.29455221711934354,0.08058185830894049,0.8540115174341978,0.6400411586237947
Sweden,420,2,0.8,0.6,40,-3,-0.31752232641829486,0.08126708907224521,0.8517695465127411,0.6155143091666915
Sweden,420,2,0.8,0.6,40,0,-0.29060651901322676,0.07911604614353991,0.8526532832418534,0.6411628103721665
Sweden,420,2,0.8,0.6,40,3,-0.28975729505320286,0.08318572014290798,0.8541967139290556,0.6476251390187607
Sweden,420,2,0.8,0.6,200,-3,-0.3175241956412627,0.08123256320696662,0.8517731990408881,0.615481566606592
Sweden,420,2,0.8,0.6,200,0,-0.2906097077559163,0.07908160824931791,0.8526568165935673,0.6411287170869688
Sweden,420,2,0.8,0.6,200,3,-0.2897632147363007,0.08315109648451693,0.8542003616461953,0.6475882433944116
Sweden,420,2,0.8,0.8,20,-3,-0.3322304096497726,0.0656230132779314,0.8384458423157394,0.5718384459438982
Sweden,420,2,0.8,0.8,20,0,-0.30457973934571625,0.06373711040803054,0.8398391381665661,0.5989965092288804
Sweden,420,2,0.8,0.8,20,3,-0.30573768551456537,0.07086744145142969,0.8422889352001295,0.6074186911369939
Sweden,420,2,0.8,0.8,40,-3,-0.3296474091053929,0.06618386158269687,0.8393540254184895,0.5758904778957934
Sweden,420,2,0.8,0.8,40,0,-0.30315267579737026,0.06376885009861516,0.8405268282771176,0.6011430025783624
Sweden,420,2,0.8,0.8,40,3,-0.30287056527921696,0.07083160585229291,0.8426038504295543,0.6105648910026302
Sweden,420,2,0.8,0.8,200,-3,-0.32965014108245544,0.06613756798521599,0.8393583309523408,0.5758457578551013
Sweden,420,2,0.8,0.8,200,0,-0.3031565443804562,0.06372306211483778,0.8405310022382076,0.6010975199725892
Sweden,420,2,0.8,0.8,200,3,-0.30287680346466217,0.07078667108169269,0.8426082430922045,0.610518110709235
Sweden,420,4,0.2,0.4,20,-3,-0.2837314172586053,0.08922606453265558,0.8773192032007632,0.6828138504748135
Sweden,420,4,0.2,0.4,20,0,-0.2692607763237473,0.08509893082005335,0.8773688145841528,0.6932069690804589
Sweden,420,4,0.2,0.4,20,3,-0.2707363322075742,0.0851466792753862,0.8774267824765827,0.6918371295443947
Sweden,420,4,0.2,0.4,40,-3,-0.2568019987806059,0.09606788990731166,0.8775036831832603,0.7167695743099661
Sweden,420,4,0.2,0.4,40,0,-0.24386608115841293,0.09136036015328362,0.8775408379325055,0.7250351169273761
Sweden,420,4,0.2,0.4,40,3,-0.24856036666301087,0.08979200747299848,0.8775795699046903,0.7188112107146779
Sweden,420,4,0.2,0.4,200,-3,-0.2567681738206893,0.09604759341075575,0.8775043354106913,0.7167837550007577
Sweden,420,4,0.2,0.4,200,0,-0.24383512476799477,0.09133935681166287,0.8775414878998383,0.7250457199435064
Sweden,420,4,0.2,0.4,200,3,-0.24853174689904506,0.08977027045421387,0.8775802209296156,0.7188187444847844
Sweden,420,4,0.2,0.6,20,-3,-0.28345122673338663,0.0725330925785977,0.8746726830329989,0.66375454887821
Sweden,420,4,0.2,0.6,20,0,-0.26480869640934845,0.06583708043863105,0.8747570302460177,0.6757854142753004
Sweden,420,4,0.2,0.6,20,3,-0.2656113943199377,0.07089328118511788,0.8748726362208783,0.6801545230860585
Sweden,420,4,0.2,0.6,40,-3,-0.2659758967359503,0.07662248644851562,0.8748970858831261,0.6855436755956914
Sweden,420,4,0.2,0.6,40,0,-0.25164149772697736,0.06832523039709469,0.8749565999063708,0.6916403325764882
Sweden,420,4,0.2,0.6,40,3,-0.25674503131840365,0.07134566926937524,0.8750182086402617,0.6896188465912333
Sweden,420,4,0.2,0.6,200,-3,-0.26595876190095186,0.07658467601520878,0.8748978963320905,0.6855238104463475
Sweden,420,4,0.2,0.6,200,0,-0.2516274234766952,0.06828662120598276,0.8749574040987691,0.6916166018280567
Sweden,420,4,0.2,0.6,200,3,-0.2567341430126684,0.07130764979001858,0.8750190178784357,0.6895925246557859
Sweden,420,4,0.2,0.8,20,-3,-0.2814606570015877,0.041211718045360335,0.8709806538715191,0.6307317149152918
Sweden,420,4,0.2,0.8,20,0,-0.25190653471716556,0.03466261233515058,0.8712226634895631,0.6539787411075482
Sweden,420,4,0.2,0.8,20,3,-0.24922728766071195,0.04426479752884296,0.871424715740305,0.666462225608436
Sweden,420,4,0.2,0.8,40,-3,-0.27128525937480735,0.038371584826480135,0.8712574276334327,0.6383437530851055
Sweden,420,4,0.2,0.8,40,0,-0.24479292917473186,0.0299395378297427,0.8714550569059446,0.6566016655609554
Sweden,420,4,0.2,0.8,40,3,-0.24100110320613313,0.04062902540217074,0.8715438484771871,0.6711717706732248
Sweden,420,4,0.2,0.8,200,-3,-0.27127901757210204,0.03830878930324668,0.8712584553386966,0.6382882270698412
Sweden,420,4,0.2,0.8,200,0,-0.2447921662994274,0.029877559769278417,0.8714560713333754,0.6565414648032264
Sweden,420,4,0.2,0.8,200,3,-0.24100192749553664,0.04057148753455963,0.8715447906932162,0.6711143507322392
Sweden,420,4,0.5,0.4,20,-3,-0.29132526948343634,0.0893751275272018,0.8724520436328396,0.670501901676605
Sweden,420,4,0.5,0.4,20,0,-0.27843408774550843,0.08551215909403331,0.8725751986237686,0.6796532699722935
Sweden,420,4,0.5,0.4,20,3,-0.2839164456181928,0.08542264159457709,0.8727349403775752,0.6742411363539594
Sweden,420,4,0.5,0.4,40,-3,-0.26361828539256454,0.09599031542607121,0.8729044783946962,0.7052765084282029
Sweden,420,4,0.5,0.4,40,0,-0.2518521559420079,0.09161312343308482,0.8729951362834905,0.7127561037745673
Sweden,420,4,0.5,0.4,40,3,-0.25849855431684593,0.08995568606209499,0.8731005359149064,0.7045576676601555
Sweden,420,4,0.5,0.4,200,-3,-0.2635833619840031,0.0959697023182315,0.872906068693237,0.7052924090274653
Sweden,420,4,0.5,0.4,200,0,-0.2518198835453699,0.09159174613566916,0.8729967194990866,0.7127685820893859
Sweden,420,4,0.5,0.4,200,3,-0.258468573277944,0.0899336213589213,0.8731021134900214,0.7045671615709987
Sweden,420,4,0.5,0.6,20,-3,-0.29639294781128017,0.07530900447414784,0.8664075849755192,0.6453236416383868
Sweden,420,4,0.5,0.6,20,0,-0.2846036299107504,0.06911285619663073,0.8665785204650244,0.6510877467509046
Sweden,420,4,0.5,0.6,20,3,-0.29098441470147446,0.07261319731250336,0.8667672633503416,0.6483960459613705
Sweden,420,4,0.5,0.6,40,-3,-0.27748796248508534,0.07947989668955678,0.8669621181852013,0.6689540523896728
Sweden,420,4,0.5,0.6,40,0,-0.26795372102982873,0.07219816330959024,0.8670954424592916,0.671339884739053
Sweden,420,4,0.5,0.6,40,3,-0.27899813547247604,0.0738798567681865,0.8672006900004422,0.6620824112961526
Sweden,420,4,0.5,0.6,200,-3,-0.277469000030757,0.07944328176694093,0.8669640578768449,0.6689383396130288
Sweden,420,4,0.5,0.6,200,0,-0.2679373535989044,0.07216083579714466,0.8670973712422874,0.6713208534405276
Sweden,420,4,0.5,0.6,200,3,-0.2789847963332276,0.07384288056732463,0.867202618517046,0.6620607027511431
Sweden,420,4,0.5,0.8,20,-3,-0.3032919673823861,0.05175746180514826,0.8586210993676787,0.6070865937904408
Sweden,420,4,0.5,0.8,20,0,-0.2834855889063401,0.04438752007114856,0.8589470637136601,0.6198489948784686
Sweden,420,4,0.5,0.8,20,3,-0.2845414375921569,0.054000437091047716,0.8593303654592395,0.6287893649581303
Sweden,420,4,0.5,0.8,40,-3,-0.28952987861616286,0.05077632689037469,0.8592864627772276,0.6205329110514395
Sweden,420,4,0.5,0.8,40,0,-0.2739839505940054,0.0411951138451478,0.8594971505117491,0.6267083137628915
Sweden,420,4,0.5,0.8,40,3,-0.28022931790261346,0.04972214321666362,0.859762377545713,0.6292552028597632
Sweden,420,4,0.5,0.8,200,-3,-0.28951992796196585,0.05071904760522938,0.8592888590565557,0.6204879786998192
Sweden,420,4,0.5,0.8,200,0,-0.27397690122711454,0.04113785365207117,0.8594995167674908,0.6266604691924474
Sweden,420,4,0.5,0.8,200,3,-0.2802255432617609,0.049668239948892676,0.8597647500034068,0.6292074466905386
Sweden,420,4,0.8,0.4,20,-3,-0.29786791576089156,0.08961080467212783,0.8678553310493194,0.6595982199605557
Sweden,420,4,0.8,0.4,20,0,-0.28610647264956135,0.08596223927840195,0.8680530036875514,0.6679087703163921
Sweden,420,4,0.8,0.4,20,3,-0.2939894875716078,0.08573299706258607,0.8683307145933111,0.6600742240842894
Sweden,420,4,0.8,0.4,40,-3,-0.2695627024995979,0.09596256514272551,0.8685661808432392,0.6949660434863668
Sweden,420,4,0.8,0.4,40,0,-0.2585043699953387,0.09185486564513823,0.8687120602005831,0.7020625558503826
Sweden,420,4,0.8,0.4,40,3,-0.2664939983144802,0.09012609407687287,0.8688941250953189,0.6925262208577116
Sweden,420,4,0.8,0.4,200,-3,-0.2695265905806438,0.09594160422621173,0.8685686719217517,0.6949836855673196
Sweden,420,4,0.8,0.4,200,0,-0.25847031527418374,0.0918331982356705,0.8687145364191472,0.702077419380634
Sweden,420,4,0.8,0.4,200,3,-0.2664628340957639,0.09010377888549118,0.8688965842972667,0.692537529086994
Sweden,420,4,0.8,0.6,20,-3,-0.30662081318473955,0.07731728734982668,0.8590067677158149,0.629703241880902
Sweden,420,4,0.8,0.6,20,0,-0.29790582289363204,0.07172658948300403,0.8592567459090189,0.633077512498391
Sweden,420,4,0.8,0.6,20,3,-0.30992275083594467,0.07452414144107289,0.859594940611268,0.6241963312163962
Sweden,420,4,0.8,0.6,40,-3,-0.286537163803839,0.08146313974055237,0.8598786441961433,0.6548046201328568
Sweden,420,4,0.8,0.6,40,0,-0.2792754781015596,0.07499680234529212,0.8600655802190049,0.6557869044627374
Sweden,420,4,0.8,0.6,40,3,-0.29342320381779735,0.07617105783163818,0.8602863744104926,0.6430342284243334
Sweden,420,4,0.8,0.6,200,-3,-0.2865163795331413,0.08142748628025244,0.8598816333788669,0.6547927401259781
Sweden,420,4,0.8,0.6,200,0,-0.2792574545223273,0.07496055660042932,0.8600685594158066,0.6557716614939086
Sweden,420,4,0.8,0.6,200,3,-0.29340800183655463,0.07613498936679529,0.8602893532095792,0.64301634073982
Sweden,420,4,0.8,0.8,20,-3,-0.31651762194426436,0.058770624079818284,0.848316071493951,0.590569073629505
Sweden,420,4,0.8,0.8,20,0,-0.3053749817077763,0.05153685981421113,0.8486940051519547,0.5948558832583895
Sweden,420,4,0.8,0.8,20,3,-0.3140768614181115,0.058545361932356134,0.8491003215703095,0.5935688220845541
Sweden,420,4,0.8,0.8,40,-3,-0.3011249591691683,0.058847849199237454,0.8493437227335325,0.6070666127636017
Sweden,420,4,0.8,0.8,40,0,-0.29222700823588715,0.05034178981334336,0.8496486413800012,0.6077634229574573
Sweden,420,4,0.8,0.8,40,3,-0.30572417658508266,0.05585350228731268,0.849904027794764,0.600033353496994
Sweden,420,4,0.8,0.8,200,-3,-0.30111279219573456,0.0587944649637664,0.8493473363077603,0.6070290090757922
Sweden,420,4,0.8,0.8,200,0,-0.2922173421598413,0.050288319687724764,0.8496522291547522,0.6077232066826357
Sweden,420,4,0.8,0.8,200,3,-0.3057170480873711,0.0558023675646729,0.8499076181139449,0.5999929375912467
Sweden,420,8,0.2,0.4,20,-3,-0.2079837060950473,0.09219891874363752,0.8787877355272296,0.7630029481758198
Sweden,420,8,0.2,0.4,20,0,-0.2009422187798039,0.08829663363975686,0.8788128507878634,0.7661672656478163
Sweden,420,8,0.2,0.4,20,3,-0.2062416414462495,0.08289736220363071,0.878885355697147,0.7555410764545282
Sweden,420,8,0.2,0.4,40,-3,-0.1796590467472762,0.09742738328987985,0.8789391695048151,0.7967075060474187
Sweden,420,8,0.2,0.4,40,0,-0.17200034125969124,0.09319444399016298,0.8789635526519742,0.800157655382446
Sweden,420,8,0.2,0.4,40,3,-0.17489591813474795,0.08639753712212674,0.8790335994909274,0.7905352184783062
Sweden,420,8,0.2,0.4,200,-3,-0.17960488124677207,0.09740932492404321,0.8789396083849629,0.796744052062234
Sweden,420,8,0.2,0.4,200,0,-0.17194531525358178,0.09317591256357448,0.8789639914301255,0.8001945887401182
Sweden,420,8,0.2,0.4,200,3,-0.17484291297425905,0.08637777060928789,0.879034041732739,0.7905688993677679
Sweden,420,8,0.2,0.6,20,-3,-0.2045927447738759,0.0818343112227265,0.8766458941671177,0.7538874606159682
Sweden,420,8,0.2,0.6,20,0,-0.20224701113599852,0.07308176621441496,0.8766698299695367,0.7475045850479531
Sweden,420,8,0.2,0.6,20,3,-0.21895801339129384,0.06747265165931951,0.8766781313049025,0.7251927695729281
Sweden,420,8,0.2,0.6,40,-3,-0.1829886681842169,0.08516248021732789,0.8768542200062498,0.7790280320393608
Sweden,420,8,0.2,0.6,40,0,-0.18116758608196082,0.07601771641577398,0.8768724191814339,0.7717225495152471
Sweden,420,8,0.2,0.6,40,3,-0.19668728635056748,0.06828431615873058,0.8768734979266384,0.7484705277348015
Sweden,420,8,0.2,0.6,200,-3,-0.18294688317847635,0.08512687851627791,0.8768548377116616,0.7790348330494632
Sweden,420,8,0.2,0.6,200,0,-0.18112584671263943,0.07598159116809974,0.8768730359911292,0.7717287804465895
Sweden,420,8,0.2,0.6,200,3,-0.19664754652967456,0.06824713407523567,0.87687413227029,0.7484737198158511
Sweden,420,8,0.2,0.8,20,-3,-0.22268022543705165,0.045205588683626105,0.8731335495742103,0.6956589128207847
Sweden,420,8,0.2,0.8,20,0,-0.19995242168769745,0.030970509201019177,0.8732282162626979,0.7042463037760196
Sweden,420,8,0.2,0.8,20,3,-0.21117237974159486,0.032101368126082254,0.8732105270005317,0.6941395153850191
Sweden,420,8,0.2,0.8,40,-3,-0.2042757319435238,0.044419899251199366,0.873414428216086,0.7135585955237616
Sweden,420,8,0.2,0.8,40,0,-0.18770698113143197,0.027678942165090207,0.8734825297536446,0.7134544907873028
Sweden,420,8,0.2,0.8,40,3,-0.19627372857158903,0.025797344806317082,0.873436850374736,0.702960466609464
Sweden,420,8,0.2,0.8,200,-3,-0.20424245192818985,0.04435531860613013,0.8734153103564735,0.7135281770344137
Sweden,420,8,0.2,0.8,200,0,-0.18768137248444797,0.027615124579292404,0.873483419877588,0.7134171719724325
Sweden,420,8,0.2,0.8,200,3,-0.19625401275400425,0.025734933716840363,0.8734377752500276,0.7029186962128637
Sweden,420,8,0.5,0.4,20,-3,-0.21507472588884335,0.09190105088302278,0.8760282982920099,0.7528546232861894
Sweden,420,8,0.5,0.4,20,0,-0.2076220059347482,0.0881569779835977,0.8760950193643452,0.7566299914131946
Sweden,420,8,0.5,0.4,20,3,-0.21367721082336127,0.08281823850422074,0.876290515532198,0.7454315432130575
Sweden,420,8,0.5,0.4,40,-3,-0.18656919320494936,0.09677385869040457,0.8763953508744329,0.7866000163598881
Sweden,420,8,0.5,0.4,40,0,-0.1783803025497992,0.09272351827656589,0.876459601199353,0.7908028169261196
Sweden,420,8,0.5,0.4,40,3,-0.18194487832014772,0.08602726840423186,0.8766454687710358,0.7807278588551199
Sweden,420,8,0.5,0.4,200,-3,-0.18651499437597793,0.09675520840573347,0.8763963950200647,0.7866366090498202
Sweden,420,8,0.5,0.4,200,0,-0.17832516957059352,0.09270441565113999,0.8764606434923332,0.7908398895728797
Sweden,420,8,0.5,0.4,200,3,-0.18189166443697097,0.0860069904368993,0.8766465091587294,0.7807618351586578
Sweden,420,8,0.5,0.6,20,-3,-0.2152271075875884,0.08160389793777556,0.8712092207946937,0.7375860111448809
Sweden,420,8,0.5,0.6,20,0,-0.2144246910689267,0.07464475159846731,0.8712626658433681,0.7314827263729087
Sweden,420,8,0.5,0.6,20,3,-0.23367836586656168,0.06950069570215614,0.8713340110230018,0.7071563408585962
Sweden,420,8,0.5,0.6,40,-3,-0.19352458159817265,0.08440868751307672,0.8716952738933211,0.7625793798082252
Sweden,420,8,0.5,0.6,40,0,-0.19276889893164087,0.07723747379196416,0.8717428481838023,0.7562114230441256
Sweden,420,8,0.5,0.6,40,3,-0.21004142267691192,0.07021786400447556,0.8717984555442015,0.7319748968717652
Sweden,420,8,0.5,0.6,200,-3,-0.19348386926285757,0.08437336848600377,0.8716966859029113,0.7625861851260575
Sweden,420,8,0.5,0.6,200,0,-0.1927280569952657,0.0772016824660184,0.8717442554336549,0.7562178809044076
Sweden,420,8,0.5,0.6,200,3,-0.21000162139683862,0.07018118391903073,0.8717998869231146,0.7319794494453067
Sweden,420,8,0.5,0.8,20,-3,-0.23307850481499545,0.0572393549022489,0.8638441711180399,0.6880050212052934
Sweden,420,8,0.5,0.8,20,0,-0.2271886266029911,0.044254596936749546,0.8639851166637776,0.6810510869975361
Sweden,420,8,0.5,0.8,20,3,-0.24526645520527157,0.042484333142567235,0.8639393495505742,0.6611572274878699
Sweden,420,8,0.5,0.8,40,-3,-0.21380132834775892,0.056546991839965706,0.8644977315067429,0.7072433949989497
Sweden,420,8,0.5,0.8,40,0,-0.21004827167772108,0.04254653118602552,0.8646007165125771,0.6970989760208816
Sweden,420,8,0.5,0.8,40,3,-0.22812737990176674,0.03814253465466235,0.8645281530830715,0.6745433078359672
Sweden,420,8,0.5,0.8,200,-3,-0.21376665911315926,0.05648727020298682,0.8644996668932159,0.7072202779830434
Sweden,420,8,0.5,0.8,200,0,-0.2100166698319285,0.042487260673510996,0.8646026481653856,0.697073239006968
Sweden,420,8,0.5,0.8,200,3,-0.22810296056946613,0.03808434095422756,0.8645301711690243,0.6745115515537857
Sweden,420,8,0.8,0.4,20,-3,-0.22143351065680977,0.0917054527125359,0.8734205330858437,0.7436924751415698
Sweden,420,8,0.8,0.4,20,0,-0.213448757850776,0.08809748268835206,0.873533394426108,0.748182119263684
Sweden,420,8,0.8,0.4,20,3,-0.2199778939938064,0.08281305557187908,0.8738662708788871,0.7367014324569598
Sweden,420,8,0.8,0.4,40,-3,-0.19272240170614188,0.09628997344803823,0.8739916048446009,0.7775591765864973
Sweden,420,8,0.8,0.4,40,0,-0.18395720629653683,0.09238893492520701,0.8741000661028192,0.7825317947314894
Sweden,420,8,0.8,0.4,40,3,-0.18778822073455767,0.08578211931777611,0.8744133357328264,0.7724072343160449
Sweden,420,8,0.8,0.4,200,-3,-0.19266809757218722,0.0962708265866036,0.8739932031175162,0.7775959321319326
Sweden,420,8,0.8,0.4,200,0,-0.18390198404003166,0.09236935211384482,0.8741016590650892,0.7825690271389023
Sweden,420,8,0.8,0.4,200,3,-0.18773479292072148,0.0857614134767033,0.8744149119668866,0.7724415325228684
Sweden,420,8,0.8,0.6,20,-3,-0.2243949820261598,0.08143134404998262,0.8664396167379688,0.7234759787617916
Sweden,420,8,0.8,0.6,20,0,-0.22412435597684743,0.07560811906283549,0.8665353551793664,0.7180191182653545
Sweden,420,8,0.8,0.6,20,3,-0.2443132705552639,0.07083785066301068,0.8667254903101543,0.6932500704179011
Sweden,420,8,0.8,0.6,40,-3,-0.2026770383316679,0.08436866398500882,0.8671705883988073,0.7488622140521483
Sweden,420,8,0.8,0.6,40,0,-0.20208750948492252,0.0780103398248862,0.8672621059524672,0.7431849362924309
Sweden,420,8,0.8,0.6,40,3,-0.21993235485903628,0.07147741457733496,0.8674305157037681,0.7189755754220668
Sweden,420,8,0.8,0.6,200,-3,-0.202637103007472,0.08433358988846011,0.8671726859228253,0.7488691728038134
Sweden,420,8,0.8,0.6,200,0,-0.20204739898776286,0.07797482561936894,0.8672641948791338,0.7431916215107398
Sweden,420,8,0.8,0.6,200,3,-0.21989308026058677,0.07144113139779672,0.8674326224371078,0.7189806735743178
Sweden,420,8,0.8,0.8,20,-3,-0.24063239333790803,0.06307760073322315,0.8564532905440093,0.6788984979393244
Sweden,420,8,0.8,0.8,20,0,-0.24002298425907223,0.05265866051325925,0.85659773160499,0.6692334078591771
Sweden,420,8,0.8,0.8,20,3,-0.26321650469933455,0.04980959673693447,0.8566996579407664,0.6432927499783663
Sweden,420,8,0.8,0.8,40,-3,-0.2214932804723399,0.06207476497834575,0.8574144814510722,0.697995965957078
Sweden,420,8,0.8,0.8,40,0,-0.221525642880534,0.051169287008602175,0.8575235894138528,0.687167233541921
Sweden,420,8,0.8,0.8,40,3,-0.24331722573141626,0.04612849437502394,0.8575701332538858,0.6603814018974934
Sweden,420,8,0.8,0.8,200,-3,-0.22145978525852913,0.062018445617695685,0.8574172777043546,0.6979759380635211
Sweden,420,8,0.8,0.8,200,0,-0.22149370161295392,0.05111318261620162,0.8575263738537486,0.6871458548569963
Sweden,420,8,0.8,0.8,200,3,-0.24328861524157092,0.04607323183672541,0.8575729878562623,0.6603576044514168
Sweden,840,2,0.2,0.4,20,-3,-0.2546262784770413,0.08601322632603314,0.8782989312502146,0.7096858790992064
Sweden,840,2,0.2,0.4,20,0,-0.24710732713440942,0.0808582139370374,0.878441014153231,0.7121919009558589
Sweden,840,2,0.2,0.4,20,3,-0.2703915224772185,0.08264334135511066,0.8785676222190676,0.6908194410969597
Sweden,840,2,0.2,0.4,40,-3,-0.24456008817617245,0.09203974792738528,0.8783177081848258,0.7257973679360387
Sweden,840,2,0.2,0.4,40,0,-0.2347425968799736,0.08604389650332836,0.8784525883598652,0.7297538879832199
Sweden,840,2,0.2,0.4,40,3,-0.2586459032080587,0.08689124842049359,0.8785799068046347,0.7068252520170696
Sweden,840,2,0.2,0.4,200,-3,-0.244574529478171,0.09200980868968255,0.8783181509643725,0.7257534301758841
Sweden,840,2,0.2,0.4,200,0,-0.2347548192807559,0.08601250157137143,0.8784530291657296,0.7297107114563453
Sweden,840,2,0.2,0.4,200,3,-0.2586657252977701,0.08685822439586029,0.8785803688519982,0.7067728679500884
Sweden,840,2,0.2,0.6,20,-3,-0.2737275951342262,0.07301918981422818,0.8766624658155157,0.6759540604955177
Sweden,840,2,0.2,0.6,20,0,-0.2710249523917391,0.06624216790794406,0.8768212531339445,0.6720384686501495
Sweden,840,2,0.2,0.6,20,3,-0.2900559240733182,0.07030534581531152,0.8769267885885368,0.6571762103305301
Sweden,840,2,0.2,0.6,40,-3,-0.2694401886229567,0.07678085863047837,0.8767289948950622,0.6840696649025838
Sweden,840,2,0.2,0.6,40,0,-0.2660415527170919,0.06824553861755338,0.8768879313380011,0.6790919172384626
Sweden,840,2,0.2,0.6,40,3,-0.2870469718285172,0.07146950601653798,0.8770019756172455,0.6614245098052662
Sweden,840,2,0.2,0.6,200,-3,-0.2694569606201058,0.07673984422000638,0.8767295463792143,0.6840124299791148
Sweden,840,2,0.2,0.6,200,0,-0.26605892764148054,0.06820244348292491,0.8768884938662825,0.6790320097077269
Sweden,840,2,0.2,0.6,200,3,-0.2870718266595983,0.07142472218379982,0.8770025981324239,0.6613554936566254
Sweden,840,2,0.2,0.8,20,-3,-0.2823938186557748,0.05429820473943049,0.8746553900771471,0.6465597761608028
Sweden,840,2,0.2,0.8,20,0,-0.28153553694127365,0.04524056582625215,0.8747855299002228,0.6384905587852013
Sweden,840,2,0.2,0.8,20,3,-0.2961199934236369,0.05301655782848442,0.8747376377809325,0.63163420218578
Sweden,840,2,0.2,0.8,40,-3,-0.28033401282171955,0.05376173111169289,0.8747821372199527,0.648209855509926
Sweden,840,2,0.2,0.8,40,0,-0.27911563785334387,0.04260010262261647,0.8749170583341578,0.6384015231034303
Sweden,840,2,0.2,0.8,40,3,-0.2956056027213827,0.04987981642627032,0.8749069208912864,0.629181134596174
Sweden,840,2,0.2,0.8,200,-3,-0.28034977874045375,0.053704454089582375,0.874782854092024,0.6481375294411527
Sweden,840,2,0.2,0.8,200,0,-0.2791325420640459,0.04254132955773607,0.8749178143044726,0.6383266017981627
Sweden,840,2,0.2,0.8,200,3,-0.2956282688887096,0.04982128325447749,0.8749078185356722,0.6291008329014401
Sweden,840,2,0.5,0.4,20,-3,-0.253566716065662,0.08714918964792671,0.8747837746519521,0.7083662482342168
Sweden,840,2,0.5,0.4,20,0,-0.24369006839288235,0.08234193903863836,0.8751774378500942,0.7138293084958502
Sweden,840,2,0.5,0.4,20,3,-0.26519838607237967,0.08410410892872613,0.8755617735546989,0.6944674964110453
Sweden,840,2,0.5,0.4,40,-3,-0.2434923039977164,0.09307788435877538,0.8748197904114923,0.7244053707725513
Sweden,840,2,0.5,0.4,40,0,-0.23128800392548202,0.08751568004473514,0.8751887167832706,0.7314163929025237
Sweden,840,2,0.5,0.4,40,3,-0.2528636810873932,0.08841495512984644,0.8755701066490348,0.711121380691488
Sweden,840,2,0.5,0.4,200,-3,-0.24350656558303882,0.09304844523153977,0.8748208937127602,0.7243627733612611
Sweden,840,2,0.5,0.4,200,0,-0.23130002518606585,0.08748495638311454,0.8751897967099834,0.7313747279070322
Sweden,840,2,0.5,0.4,200,3,-0.25288214962303324,0.08838287622987956,0.875571231052262,0.7110719576591082
Sweden,840,2,0.5,0.6,20,-3,-0.2728392002990554,0.07639590430762501,0.8709345706038053,0.6744912746123749
Sweden,840,2,0.5,0.6,20,0,-0.2671972682506122,0.07052847814561171,0.8714412839466754,0.6747724938416749
